Year,Month,Day,Period,Time,Coast,East,Far_West,North,North_Central,South_Central,South,West
2018,7,4,0,2018-07-04 6:00,11261.2408,1448.118754,2793.743551,982.3292287,13235.74292,7020.248535,3237.826172,1378.450144
2018,7,4,1,2018-07-04 7:00,11025.54549,1438.589884,2754.2860920000007,939.2348175,12742.92904,6727.769245999999,3143.0281170000007,1354.578145
2018,7,4,2,2018-07-04 8:00,11051.9908,1436.094798,2725.507507,912.642334,12524.70817,6566.996867,3101.033773,1337.348979
2018,7,4,3,2018-07-04 9:00,11166.0577,1451.172373,2728.609131,891.8725891,12492.34082,6554.808634,3124.8288780000007,1302.255524
2018,7,4,4,2018-07-04 10:00,11102.72152,1428.5978289999996,2731.279256,878.9680837000002,12278.20711,6507.797078000001,3103.188232,1266.802511
2018,7,4,5,2018-07-04 11:00,11150.14827,1471.780365,2774.602885,948.7232615,12818.33675,6665.012492,3182.893188,1266.873189
2018,7,4,6,2018-07-04 12:00,11463.57511,1554.946726,2866.458089,1072.000341,13985.12785,7128.858154000001,3474.534546,1335.644236
2018,7,4,7,2018-07-04 13:00,11767.6766,1686.740774,2964.613708,1165.934306,15470.913169999998,7783.236898,3828.197205,1449.98525
2018,7,4,8,2018-07-04 14:00,11983.46785,1740.281291,3110.249003,1261.020091,17123.7417,8514.756062999999,4219.816223,1560.5778810000004
2018,7,4,9,2018-07-04 15:00,11975.46549,1820.848663,3204.180054,1365.139903,18597.88802,9255.244873,4575.772257,1703.0805870000004
2018,7,4,10,2018-07-04 16:00,11783.65584,1902.488251,3282.53127,1428.331024,19688.88379,9896.195557,4857.325236,1842.335439
2018,7,4,11,2018-07-04 17:00,11672.52547,1954.7355350000007,3355.883769,1448.848155,20101.37484,10169.26685,5045.180054,1909.902425
2018,7,4,12,2018-07-04 18:00,11659.06429,1957.902679,3416.014811,1461.983317,20285.47559,9909.466634,5154.5401200000015,1939.565745
2018,7,4,13,2018-07-04 19:00,11674.60767,1970.227895,3416.6707560000004,1483.456472,20418.87109,9618.992676,5197.831421,1951.732086
2018,7,4,14,2018-07-04 20:00,11814.88468,1956.784861,3411.108866,1492.567332,20343.9834,8832.435954,5141.598104,1937.784393
2018,7,4,15,2018-07-04 21:00,12009.85205,1921.578125,3376.896118,1480.193186,19949.8195,8210.4646,5030.362467,1880.679555
2018,7,4,16,2018-07-04 22:00,12006.84375,1864.546336,3381.3200890000007,1417.72584,19183.57796,7805.833944,4810.267334,1752.315562
2018,7,4,17,2018-07-04 23:00,11821.13371,1786.6901649999998,3347.209493,1325.856435,18272.91064,7529.72701,4527.345133,1687.170685
2018,7,4,18,2018-07-05 0:00,11847.62427,1746.4063210000004,3281.299255,1248.572642,17515.31982,7440.807454000002,4350.9021,1621.53007
2018,7,4,19,2018-07-05 1:00,11589.71777,1670.850505,3183.71814,1206.246836,16530.535480000002,7223.937256,4183.718709000002,1585.971751
2018,7,4,20,2018-07-05 2:00,11178.94963,1615.9785869999996,3119.6176760000008,1168.198476,15731.32031,6915.601603,3964.944092,1516.264598
2018,7,4,21,2018-07-05 3:00,10602.83561,1443.690816,3045.805766,1088.076447,14548.03385,6440.228231,3676.000956,1415.653697
2018,7,4,22,2018-07-05 4:00,10113.5105,1338.610026,2971.21403,1007.186167,13428.39136,6042.094482,3436.216125,1337.568593
2018,7,4,23,2018-07-05 5:00,9779.415202,1277.692495,2868.304342000001,958.2495219,12536.16935,5774.970093,3253.016479,1326.6560060000004
2018,7,5,0,2018-07-05 6:00,9601.009196,1236.872782,2812.022786,918.6159108,11891.4821,5574.387695,3120.908346,1313.490468
2018,7,5,1,2018-07-05 7:00,9569.937093,1213.892873,2782.35024,901.1008453,11463.03304,5484.1092119999985,3051.281616,1275.772959
2018,7,5,2,2018-07-05 8:00,9775.497803,1272.676432,2770.957336,893.500651,11507.50594,5558.626506000001,3043.071798,1268.813141
2018,7,5,3,2018-07-05 9:00,10227.37451,1348.6665039999998,2758.179565,905.037913,11942.55135,5856.512166,3098.894613,1284.541606
2018,7,5,4,2018-07-05 10:00,10527.1748,1398.83076,2773.705831,919.3449402,12357.25732,6149.161987,3174.672343,1287.620412
2018,7,5,5,2018-07-05 11:00,11256.16667,1523.246836,2803.966146,1005.709188,13052.29403,6390.416545,3246.913493,1270.0624289999996
2018,7,5,6,2018-07-05 12:00,12292.16984,1695.3953760000004,2860.962931,1099.472982,14150.08358,6678.529175,3466.593791,1261.560974
2018,7,5,7,2018-07-05 13:00,13492.07536,1857.700368,2930.894918,1167.631297,15429.23983,7086.503174,3747.87148,1290.042013
2018,7,5,8,2018-07-05 14:00,14593.705080000002,2020.595449,3017.841492,1270.100708,16862.47534,7543.918009,4085.268494,1336.3886619999996
2018,7,5,9,2018-07-05 15:00,15443.03581,2171.714966,3079.297078,1348.861969,18364.4113,8135.911620999998,4414.050293,1390.675842
2018,7,5,10,2018-07-05 16:00,16068.33651,2286.224915,3100.581197,1421.869598,19719.146,8679.953856999999,4669.752523,1463.32015
2018,7,5,11,2018-07-05 17:00,16469.815759999998,2385.7075600000007,3141.979899,1497.229197,20883.68001,9213.344401,4865.326009,1528.034963
2018,7,5,12,2018-07-05 18:00,16418.91195,2453.600688,3182.197021,1541.116241,21723.83594,9543.154215,4948.5934240000015,1606.64975
2018,7,5,13,2018-07-05 19:00,16338.77271,2512.721497,3234.920024,1558.458232,22345.0638,9836.491211,5034.018026,1637.285421
2018,7,5,14,2018-07-05 20:00,16666.45622,2525.842733,3246.553975,1533.79422,22640.82438,10048.20768,4966.395915,1664.494385
2018,7,5,15,2018-07-05 21:00,16764.70394,2415.864644,3225.569153,1515.151042,22605.38493,10148.20736,4831.6875,1648.719737
2018,7,5,16,2018-07-05 22:00,16255.566,2288.563985,3149.690552,1462.448558,21862.18717,10087.44946,4677.4613439999985,1690.0613399999993
2018,7,5,17,2018-07-05 23:00,15710.8304,2179.892843,3077.478231,1372.766378,20758.21615,9683.568685,4467.630412,1720.504791
2018,7,5,18,2018-07-06 0:00,15294.80957,2110.625153,3043.534688,1319.802073,20010.1486,9327.822021,4369.571615,1663.7227779999996
2018,7,5,19,2018-07-06 1:00,14265.58553,1987.305216,3033.295247,1271.871236,19082.42188,8855.824219,4184.47404,1615.545034
2018,7,5,20,2018-07-06 2:00,13235.20907,1803.855204,2967.6256510000007,1185.959483,17566.61117,8135.028931,3885.724691,1511.88146
2018,7,5,21,2018-07-06 3:00,12260.93172,1690.703105,2865.389282,1097.8041380000002,16169.10604,7429.765869,3602.284098,1426.961314
2018,7,5,22,2018-07-06 4:00,11539.30534,1534.931335,2784.003784,973.6956278,15007.26009,6875.057902,3345.258809,1349.30012
2018,7,5,23,2018-07-06 5:00,10982.85107,1435.242015,2762.739237,949.0548197,14105.1429,6466.734740999998,3156.046224,1295.921997
2018,7,6,0,2018-07-06 6:00,10598.01001,1359.477702,2739.723368,959.9231618,13396.30444,6173.363037,3032.374247,1251.41569
2018,7,6,1,2018-07-06 7:00,10404.37126,1413.289998,2708.527039,932.2025299,12946.3256,6056.126261,2966.307861,1217.44104
2018,7,6,2,2018-07-06 8:00,10486.17668,1430.082896,2712.0506800000007,904.9454702,12890.13208,6088.143555,2946.945353,1229.539815
2018,7,6,3,2018-07-06 9:00,10855.20052,1500.078145,2721.372701,931.7484996,13297.60352,6330.320272,3022.279256,1250.684672
2018,7,6,4,2018-07-06 10:00,11078.93351,1544.914215,2727.535217,972.3973082999997,13651.16243,6598.1156409999985,3103.833577,1291.838826
2018,7,6,5,2018-07-06 11:00,11683.30892,1640.5782880000004,2760.20341,1040.385396,14444.70719,6767.539631999999,3227.750468,1307.583995
2018,7,6,6,2018-07-06 12:00,12614.03231,1790.97349,2864.6175940000007,1139.6604109999996,15705.89681,7165.750529000001,3500.303569,1327.909017
2018,7,6,7,2018-07-06 13:00,13592.47941,1940.740967,2976.897868,1234.141764,17214.41439,7703.89856,3797.646912,1358.845876
2018,7,6,8,2018-07-06 14:00,14693.12858,2062.307526,3057.522034,1326.986318,18819.23421,8309.312703,4066.421387,1419.056
2018,7,6,9,2018-07-06 15:00,15674.01424,2201.350993,3120.017863,1409.496002,20066.78434,8968.126953,4271.51062,1509.321381
2018,7,6,10,2018-07-06 16:00,16513.1036,2280.516418,3171.716573,1473.1314289999998,21111.56087,9581.116618,4382.097738,1607.441915
2018,7,6,11,2018-07-06 17:00,17203.1556,2340.233378,3186.676188,1504.6547039999996,21716.85173,10058.10303,4431.900228,1688.889292
2018,7,6,12,2018-07-06 18:00,17572.48356,2298.043884,3164.555013,1553.986979,21666.83594,10444.84351,4376.524943,1762.311849
2018,7,6,13,2018-07-06 19:00,17588.646969999998,2230.323527,3197.911682,1573.988912,20578.26807,10723.39038,4241.930622999998,1851.228251
2018,7,6,14,2018-07-06 20:00,17346.969559999998,2135.302043,3193.857056,1571.453044,19394.16813,10898.11312,4112.865458,1868.745789
2018,7,6,15,2018-07-06 21:00,16738.15495,2058.3531390000007,3082.832194,1454.224264,18603.11816,10775.32373,3987.777791,1880.903676
2018,7,6,16,2018-07-06 22:00,15974.430580000002,1966.691569,2885.659851000001,1327.827382,18015.92269,10365.17578,3923.371012,1944.455037
2018,7,6,17,2018-07-06 23:00,15199.487469999998,1864.356506,2802.968913,1190.325877,17231.75635,9735.722331,3826.689006,1846.585958
2018,7,6,18,2018-07-07 0:00,14792.75106,1847.312876,2818.055054,1144.992716,16963.89453,9358.768636,3798.005229,1735.754669
2018,7,6,19,2018-07-07 1:00,14148.76636,1842.068451,2769.402466,1097.390635,16327.74699,8860.606527,3691.302999,1689.1055399999998
2018,7,6,20,2018-07-07 2:00,13294.53621,1744.576202,2730.201375,1043.456599,15271.15723,8209.701538,3511.154439,1601.771108
2018,7,6,21,2018-07-07 3:00,12337.12899,1622.725362,2694.297485,967.0667826,14171.07528,7517.49764,3294.089355,1497.689606
2018,7,6,22,2018-07-07 4:00,11566.28499,1515.334188,2668.447896,936.5746358,13190.40031,6937.280640000001,3080.067647,1398.007304
2018,7,6,23,2018-07-07 5:00,11015.9939,1412.200958,2679.23761,896.9257252999997,12505.01156,6503.440633,2918.751973,1298.846303
2018,7,7,0,2018-07-07 6:00,10633.53206,1318.3109439999996,2680.324341,885.2262217,11957.86377,6156.068115,2812.347697,1221.45933
2018,7,7,1,2018-07-07 7:00,10366.83504,1272.512431,2684.395915,865.7405853,11583.42993,5916.276937,2739.439433,1178.324361
2018,7,7,2,2018-07-07 8:00,10245.90861,1330.874807,2667.469604,865.3617654999998,11443.13477,5799.896077,2709.521505,1173.267385
2018,7,7,3,2018-07-07 9:00,10301.55656,1306.942454,2655.064982,876.8990885,11529.01497,5840.003499,2726.352926,1179.827972
2018,7,7,4,2018-07-07 10:00,10302.96883,1324.866557,2642.59729,878.8249308000002,11552.76725,5881.367310000001,2717.599548,1178.544322
2018,7,7,5,2018-07-07 11:00,10903.37663,1436.230815,2655.069539,947.2637736,12254.12231,6171.658529,2819.225932,1202.086243
2018,7,7,6,2018-07-07 12:00,11981.92993,1537.162791,2720.582357,1068.438772,13531.196130000002,6669.847209000001,3093.639242,1272.878062
2018,7,7,7,2018-07-07 13:00,13169.84033,1658.698374,2786.24471,1173.148051,14960.24902,7278.4761560000015,3420.560954,1362.844859
2018,7,7,8,2018-07-07 14:00,14217.80591,1830.785004,2863.641825,1225.279785,16491.189290000002,7811.421956,3767.8239340000014,1449.028961
2018,7,7,9,2018-07-07 15:00,15073.13346,1961.216115,2958.214457,1261.900981,17933.47103,8210.550415,4026.944763,1513.7364300000004
2018,7,7,10,2018-07-07 16:00,15738.171880000002,2074.382568,3043.082987,1326.854655,19043.17285,8620.663818,4170.531657,1558.569377
2018,7,7,11,2018-07-07 17:00,16067.44849,2108.049469,3086.794128,1403.750366,19879.81755,8954.999756000001,4206.1552729999985,1541.607168
2018,7,7,12,2018-07-07 18:00,16133.81038,2152.529277,3091.188761,1427.483256,20530.23047,9225.224447,4136.006429,1593.478251
2018,7,7,13,2018-07-07 19:00,16008.29671,2141.318136,3133.147156,1441.52007,20803.35645,9344.669352,4132.338298,1589.068766
2018,7,7,14,2018-07-07 20:00,15489.27075,2138.109436,3098.062317000001,1421.569885,20988.31901,9178.055176,4166.11027,1641.963633
2018,7,7,15,2018-07-07 21:00,14724.40837,2098.451304,3120.091451,1466.821167,20759.5542,8754.774333,4125.945699,1585.454885
2018,7,7,16,2018-07-07 22:00,14101.496830000002,1992.168996,3098.888387,1411.043905,20110.464030000006,8341.909709,4043.704061,1536.359884
2018,7,7,17,2018-07-07 23:00,13672.477380000002,1918.992686,3089.039307,1310.165232,19092.7098,7992.23763,3880.183533,1452.325287
2018,7,7,18,2018-07-08 0:00,13575.80461,1853.184113,2986.700602,1243.605459,18329.9196,7884.212972,3806.931763,1479.738383
2018,7,7,19,2018-07-08 1:00,13120.07926,1801.063843,2883.333415,1203.32373,17472.51237,7614.456543000001,3693.052246,1482.282349
2018,7,7,20,2018-07-08 2:00,12540.60986,1640.210215,2783.302938,1128.470327,16258.45573,7140.414429,3506.190653,1493.155202
2018,7,7,21,2018-07-08 3:00,11891.1766,1512.14858,2756.871724,1060.244171,15130.74325,6586.565023,3304.537048,1393.508891
2018,7,7,22,2018-07-08 4:00,11257.75163,1446.477732,2730.181702,999.7316742,14057.03564,6143.414632,3104.996643,1297.307994
2018,7,7,23,2018-07-08 5:00,10752.26481,1394.735586,2700.814819,945.9466197,13187.32975,5797.347656,2941.728577,1230.550151
2018,7,8,0,2018-07-08 6:00,10367.16333,1343.916565,2680.647481,917.0723724,12449.79785,5546.769938,2830.6210530000008,1203.415436
2018,7,8,1,2018-07-08 7:00,10109.43563,1319.969859,2669.558126000001,897.2687072999997,11953.83691,5370.846273,2754.346659,1170.597056
2018,7,8,2,2018-07-08 8:00,9991.733317,1308.3478289999996,2657.851481,888.4361013,11668.03027,5295.902629,2702.243795,1147.691243
2018,7,8,3,2018-07-08 9:00,9983.949056,1312.268229,2645.856832,892.9398549000001,11558.757,5378.84196,2707.398336,1159.74116
2018,7,8,4,2018-07-08 10:00,9892.411458,1296.302602,2656.771322,890.7313995,11385.19938,5434.874959000002,2696.451762,1160.758748
2018,7,8,5,2018-07-08 11:00,10288.88485,1400.627502,2657.162903,962.9106852,12084.99105,5711.411865,2772.97052,1182.156057
2018,7,8,6,2018-07-08 12:00,11337.39469,1529.315999,2713.790466,1068.150965,13461.16675,6214.7180990000015,3022.787089,1235.101858
2018,7,8,7,2018-07-08 13:00,12335.40568,1690.792847,2799.829427,1174.260539,14976.96444,6778.616089,3330.063497,1294.031891
2018,7,8,8,2018-07-08 14:00,12978.82487,1814.932454,2879.369893,1235.798818,16434.21224,7383.010295,3615.37738,1400.00294
2018,7,8,9,2018-07-08 15:00,13152.81193,1930.755473,2978.271505,1270.022268,17790.16602,7964.010579000002,3816.717794,1515.563904
2018,7,8,10,2018-07-08 16:00,12926.25789,1952.503011,3057.058757,1314.9359539999996,18844.25309,8507.845133,3971.376892,1579.22109
2018,7,8,11,2018-07-08 17:00,12533.54704,1924.071655,3111.452779,1390.949778,19615.32406,8987.689859999999,4150.334147,1570.533468
2018,7,8,12,2018-07-08 18:00,12330.93018,1961.2824100000007,3180.707906,1353.812673,20181.93392,9328.165934,4227.305135000001,1625.485291
2018,7,8,13,2018-07-08 19:00,12370.12215,1942.548991,3173.755025,1365.998291,20477.34717,9569.20931,4233.3434240000015,1686.328634
2018,7,8,14,2018-07-08 20:00,12484.01001,1948.976837,3148.121806,1400.585958,20435.95768,9698.694417,4212.677043,1686.278961
2018,7,8,15,2018-07-08 21:00,12586.92896,1926.183828,3103.028625,1406.567454,20228.64242,9507.388265,4141.882263,1634.694794
2018,7,8,16,2018-07-08 22:00,12626.81079,1894.051453,3016.499207,1375.947296,19590.9318,9080.798258,4034.525309000001,1634.791311
2018,7,8,17,2018-07-08 23:00,12530.40641,1817.842448,2968.600647,1310.834991,18683.93831,8675.347819,3901.496358,1582.114644
2018,7,8,18,2018-07-09 0:00,12706.48706,1821.49826,2946.372111,1246.942352,17989.08268,8470.556641,3889.056295,1556.66155
2018,7,8,19,2018-07-09 1:00,12440.3488,1780.414866,2918.214457,1192.9888,17165.252930000002,8199.884115,3783.879781,1531.626211
2018,7,8,20,2018-07-09 2:00,11864.66496,1644.357493,2824.522298,1118.347809,15814.26034,7549.569823999998,3584.094604,1460.616191
2018,7,8,21,2018-07-09 3:00,11164.56047,1529.406026,2754.398397,1031.123205,14337.43164,6892.951823,3355.280762000001,1361.801392
2018,7,8,22,2018-07-09 4:00,10635.1757,1434.455973,2728.067952,947.8997447,13317.19352,6379.791423,3173.02714,1253.586334
2018,7,8,23,2018-07-09 5:00,10304.63159,1390.33847,2697.046305,906.4296163,12591.55648,6022.45516,3027.736064,1204.95401
2018,7,9,0,2018-07-09 6:00,10149.19857,1343.7866720000004,2681.07312,880.5465444,12143.54517,5815.168091,2928.897298,1163.591003
2018,7,9,1,2018-07-09 7:00,10155.21704,1329.273265,2681.307515,861.4380442,11950.24601,5738.697998,2881.522257,1153.048116
2018,7,9,2,2018-07-09 8:00,10437.31519,1359.38443,2695.423787,867.4649403999998,12079.56893,5844.786784000001,2893.181396,1142.366781
2018,7,9,3,2018-07-09 9:00,10977.29443,1424.310394,2716.259338,896.1391347000001,12662.95719,6247.453695,2985.115926,1195.994181
2018,7,9,4,2018-07-09 10:00,11382.50529,1447.074575,2734.256531,925.2737274,13092.88631,6576.348755,3091.079936,1247.687266
2018,7,9,5,2018-07-09 11:00,11777.93205,1524.511007,2731.113261,1025.453374,13812.3575,6808.422323000002,3204.556254,1262.790039
2018,7,9,6,2018-07-09 12:00,12426.17424,1659.780629,2767.362467000001,1123.207438,14910.77173,7020.386841,3466.282145,1305.637329
2018,7,9,7,2018-07-09 13:00,13220.10864,1784.404124,2854.974528,1204.534587,16303.53223,7276.803914,3763.468547,1340.755971
2018,7,9,8,2018-07-09 14:00,13863.60026,1862.842021,2960.782613,1321.264404,17619.57633,7572.067017,4082.441895,1377.192373
2018,7,9,9,2018-07-09 15:00,14451.06763,1946.560232,3047.2548420000007,1388.726349,18546.87484,7845.210653,4357.74528,1445.988291
2018,7,9,10,2018-07-09 16:00,14534.158769999998,1969.214742,3102.493266,1441.551208,19386.6932,7806.1823319999985,4570.619303,1492.826681
2018,7,9,11,2018-07-09 17:00,14128.36125,2005.657359,3171.797139,1448.070577,19961.28792,7638.770995999998,4770.276001,1514.857697
2018,7,9,12,2018-07-09 18:00,13891.98397,2021.902507,3229.917074,1453.249715,19995.20947,7464.882975,4952.855672,1466.2828880000004
2018,7,9,13,2018-07-09 19:00,14042.29956,2021.125661,3184.214925,1451.247467,19667.36833,7384.191935,5007.317546,1494.008972
2018,7,9,14,2018-07-09 20:00,14481.45174,2017.996419,3105.788574,1472.032237,19527.83643,7426.147909,4987.761759,1508.280253
2018,7,9,15,2018-07-09 21:00,14813.67196,1985.949666,2978.673584,1469.708445,19282.39046,7505.770508,4889.049113,1535.138814
2018,7,9,16,2018-07-09 22:00,14789.15446,1934.214864,2928.480611,1432.3421529999996,18565.87695,7516.5539549999985,4726.311279,1468.10851
2018,7,9,17,2018-07-09 23:00,14429.67521,1863.832601,2895.510803,1339.002289,17642.48763,7393.259155,4500.472656,1462.233256
2018,7,9,18,2018-07-10 0:00,14286.35213,1857.895335,2895.805115,1274.2984720000004,17208.82194,7465.406942,4388.420125,1456.952057
2018,7,9,19,2018-07-10 1:00,13706.24471,1807.826579,2885.405579,1211.0822039999996,16540.045,7246.571533,4193.807393,1493.248372
2018,7,9,20,2018-07-10 2:00,12799.27482,1690.2091059999998,2824.442952,1122.281921,15204.139969999998,6699.786174,3882.968424,1399.238912
2018,7,9,21,2018-07-10 3:00,11890.36174,1539.782023,2745.467916,1053.555949,13860.05371,6110.7105310000015,3567.5330200000008,1313.9984029999996
2018,7,9,22,2018-07-10 4:00,11273.31877,1430.868368,2683.086772,973.8865255,12982.24414,5746.702718,3313.483378,1240.203247
2018,7,9,23,2018-07-10 5:00,10780.76742,1374.902934,2642.497233,928.9460042000003,12333.08919,5481.086751,3110.315531,1179.189504
2018,7,10,0,2018-07-10 6:00,10462.98218,1347.273488,2631.696757,895.1546682,11816.72632,5348.005778,2978.542501000001,1120.768005
2018,7,10,1,2018-07-10 7:00,10337.15055,1330.13031,2633.568746,885.2926737,11622.07275,5287.520182,2899.369812,1090.749644
2018,7,10,2,2018-07-10 8:00,10490.32324,1334.70813,2628.633952,896.7128142999999,11794.40479,5436.153564,2884.008158,1101.483337
2018,7,10,3,2018-07-10 9:00,10921.80786,1423.182434,2651.891907,920.8302816,12336.80778,5778.027059,2975.834045,1141.8103640000004
2018,7,10,4,2018-07-10 10:00,11220.31478,1463.707967,2688.754069,940.0443014,12886.10921,6080.828125,3074.405436,1191.159495
2018,7,10,5,2018-07-10 11:00,11895.97461,1563.61087,2700.949483,999.9443867999997,13423.63249,6346.944173,3204.917887,1212.027344
2018,7,10,6,2018-07-10 12:00,12949.11377,1723.209218,2728.428507,1136.293884,14319.21232,6728.484294,3501.146098,1203.144297
2018,7,10,7,2018-07-10 13:00,14063.08732,1849.736176,2784.630656,1202.631175,15563.594319999998,7219.849731,3832.235901,1260.393636
2018,7,10,8,2018-07-10 14:00,15165.32259,1998.541453,2838.836283,1294.123322,17154.41732,7787.654704,4164.743408,1370.92455
2018,7,10,9,2018-07-10 15:00,16117.28499,2125.15804,2930.400594,1349.283,18555.93343,8388.661662,4478.920492,1493.473745
2018,7,10,10,2018-07-10 16:00,17011.9235,2230.984945,3024.36969,1396.202708,19656.63607,8973.756592,4727.52889,1585.408274
2018,7,10,11,2018-07-10 17:00,17580.60498,2298.5513100000007,3082.517293,1440.458893,20253.0835,9514.671468,4920.960815,1654.314178
2018,7,10,12,2018-07-10 18:00,17936.374669999994,2397.563985,3133.321757,1487.701813,20170.63639,9957.756022,5018.144409,1684.443746
2018,7,10,13,2018-07-10 19:00,18226.63281,2413.938171,3091.959961,1446.8122460000004,19184.88314,10288.62614,5046.255168,1785.512227
2018,7,10,14,2018-07-10 20:00,18225.07568,2380.405823,3010.4690960000007,1415.1692,18017.70573,10522.39583,4950.750692000001,1865.281016
2018,7,10,15,2018-07-10 21:00,17809.19987,2259.677653,3040.264913,1385.300354,17496.59749,10554.51799,4814.89974,1830.72521
2018,7,10,16,2018-07-10 22:00,17184.198080000002,2187.520894,3040.59963,1367.813202,17085.91715,10428.72827,4621.44755,1780.185211
2018,7,10,17,2018-07-10 23:00,16470.65828,2119.055603,2968.217753,1312.776093,16703.747069999998,10006.21948,4425.4437659999985,1756.740529
2018,7,10,18,2018-07-11 0:00,16075.68799,2070.73055,2940.033061,1255.6368710000004,16586.00195,9661.80957,4321.319539,1706.961965
2018,7,10,19,2018-07-11 1:00,15293.55249,1997.521189,2951.8044640000007,1184.198893,15971.998130000002,9200.965088,4160.136332,1614.228729
2018,7,10,20,2018-07-11 2:00,14250.77799,1865.406067,2883.02183,1086.091187,14792.08976,8403.502441,3864.912496,1498.636617
2018,7,10,21,2018-07-11 3:00,13207.24105,1652.917613,2783.139913,1004.794098,13582.5756,7596.450195,3543.879761,1397.324209
2018,7,10,22,2018-07-11 4:00,12355.86125,1545.503998,2763.385661,934.0461985,12651.16089,6972.312134000002,3302.67334,1291.557861
2018,7,10,23,2018-07-11 5:00,11751.80306,1505.197673,2731.003215,895.3833516000002,12034.82576,6546.85319,3128.211711,1235.80189
2018,7,11,0,2018-07-11 6:00,11364.14323,1502.562775,2684.599284,862.5015767000001,11629.3418,6227.851034,3006.55485,1208.2282
2018,7,11,1,2018-07-11 7:00,11177.93514,1424.667206,2654.360677,851.907608,11442.69572,6021.8653159999985,2929.254659,1179.081126
2018,7,11,2,2018-07-11 8:00,11283.47957,1440.742635,2658.713542,856.0546823999998,11581.30632,6035.082967,2911.738647,1168.622955
2018,7,11,3,2018-07-11 9:00,11694.37728,1500.848358,2684.013468,891.7205556,12164.11621,6288.653809,2993.861674,1186.687368
2018,7,11,4,2018-07-11 10:00,11924.52824,1548.898254,2693.793945,911.1835734,12807.28898,6553.998779,3100.163025,1238.321177
2018,7,11,5,2018-07-11 11:00,12381.42635,1605.157023,2733.84672,936.5756938,13333.788,6825.813639,3248.57015,1262.304901
2018,7,11,6,2018-07-11 12:00,13354.77075,1718.89269,2793.055969,990.7703349,14082.213130000002,7200.235311,3528.293172,1343.163462
2018,7,11,7,2018-07-11 13:00,14453.85465,1849.608348,2875.190023,1179.345256,15311.07454,7687.658284999998,3873.952718,1432.4177140000004
2018,7,11,8,2018-07-11 14:00,15513.05355,1969.491028,2956.8465170000004,1288.256653,16807.28776,8318.582764,4241.990906,1525.342397
2018,7,11,9,2018-07-11 15:00,16404.64144,2094.051788,3042.615072,1405.650736,18302.19661,8965.399495,4563.295817,1615.20403
2018,7,11,10,2018-07-11 16:00,17207.043130000002,2220.336629,3082.825928,1504.95403,19680.48291,9555.976644,4824.630086,1755.131032
2018,7,11,11,2018-07-11 17:00,17968.57503,2313.812683,3139.030253,1587.311859,20800.93245,10084.06567,5037.600789,1858.811615
2018,7,11,12,2018-07-11 18:00,18541.95101,2378.1325890000007,3185.854126,1628.239532,21321.45166,10507.7242,5182.701904,1929.741831
2018,7,11,13,2018-07-11 19:00,18871.99967,2394.079814,3218.36145,1639.004608,21636.39632,10873.10978,5263.4434409999985,1993.507426
2018,7,11,14,2018-07-11 20:00,18900.00098,2398.217855,3240.714457,1607.571493,22060.43766,11085.71647,5272.131836,2009.623657
2018,7,11,15,2018-07-11 21:00,18551.84814,2312.862488,3227.563456,1583.012004,22020.340330000006,11050.53288,5182.253581,1986.171539
2018,7,11,16,2018-07-11 22:00,17907.21598,2190.70461,3221.781047,1508.199483,21379.38281,10812.64958,5009.764486,1962.351003
2018,7,11,17,2018-07-11 23:00,17149.81771,2067.4888920000008,3186.815938,1392.810343,20370.71973,10373.72754,4740.261068,1886.600515
2018,7,11,18,2018-07-12 0:00,16640.129390000002,2010.423421,3139.947001,1311.408091,19644.23519,9944.68335,4588.313395,1797.515066
2018,7,11,19,2018-07-12 1:00,15867.47713,1919.591573,3059.776042,1266.64211,18631.89941,9387.165202,4370.296753000001,1735.491353
2018,7,11,20,2018-07-12 2:00,14871.03621,1788.7897850000004,2969.26237,1178.209239,17050.67025,8583.423828,4045.275391,1621.9899289999996
2018,7,11,21,2018-07-12 3:00,13825.36711,1610.084747,2915.58134,1107.232625,15551.85799,7742.322469,3715.986572,1457.970917
2018,7,11,22,2018-07-12 4:00,12941.20215,1521.73348,2868.388346,1021.282049,14319.28084,7079.443197,3445.419108,1387.565898
2018,7,11,23,2018-07-12 5:00,12293.12858,1462.509359,2815.558919,963.5908966,13431.71191,6651.888713,3226.216044,1356.561147
2018,7,12,0,2018-07-12 6:00,11831.92131,1417.8383279999996,2784.049764,925.7972412,12825.80811,6292.715942,3091.552816,1300.785787
2018,7,12,1,2018-07-12 7:00,11605.74813,1381.9552210000004,2765.856222,908.9365387,12500.30941,6110.949788,3004.732686,1250.575134
2018,7,12,2,2018-07-12 8:00,11694.60384,1394.456431,2748.760295,910.5814412,12559.30306,6118.052979,2987.386882,1240.718943
2018,7,12,3,2018-07-12 9:00,12055.56787,1466.085083,2733.011902,946.1469879,13052.5026,6368.911906,3066.107808,1269.347341
2018,7,12,4,2018-07-12 10:00,12229.68245,1533.921346,2762.194458,979.8816732,13488.31209,6668.437744,3135.837748,1281.9828189999996
2018,7,12,5,2018-07-12 11:00,12700.32397,1625.651927,2794.479696,1018.971924,14090.00985,6910.255615000001,3258.935038,1335.786367
2018,7,12,6,2018-07-12 12:00,13586.111169999998,1723.4933059999996,2874.01766,1074.286082,15182.78638,7384.400513,3566.514852,1405.13501
